316|2015-10-02 04:29:56|2015-10-21 16:26:28|I didnt know what else to do, he had been our class pet since sk.|305|0||0
317|2015-10-02 04:30:56|2015-10-26 00:43:05|jeez mm|4|1||0
318|2015-10-02 04:30:59|2015-10-26 00:43:05|kind of  abich|317|1||0
319|2015-10-02 04:31:03|2015-10-26 00:43:05|dpwsdf]op|318|1||0
320|2015-10-02 04:31:04|2015-10-26 00:43:05|dkws[|319|1||0
321|2015-10-02 04:31:04|2015-10-26 00:43:05|dkp47|320|0||0
322|2015-10-02 04:46:25|2016-05-02 20:58:08|We will get along fine; your ghost and I|1|0||0
323|2015-10-02 14:36:43|2016-06-25 00:41:16|or money|244|0||0
324|2015-10-02 14:50:59|2015-12-24 05:50:24|But I could be an orange.|76|0||0
325|2015-10-02 14:51:03|2015-12-24 05:50:24|My life is a lie.|324|0||0
326|2015-10-02 14:51:20|2015-12-24 05:50:24|I suffer indescribably.|325|0||0
327|2015-10-02 14:58:22|2015-10-19 02:53:27|Then realize the self that you truly are.|313|1||0
328|2015-10-02 14:58:34|2015-10-02 14:58:34|In|303|0||0
329|2015-10-02 14:58:35|2015-10-02 14:58:35|Out|328|0||0
330|2015-10-02 14:58:36|2015-10-02 14:58:36|In|329|0||0
331|2015-10-02 15:13:17|2015-10-28 20:31:21|Take a deep breath.|1|0||0
332|2015-10-02 15:13:24|2015-10-28 20:31:10|Look around you.|331|0||0
333|2015-10-02 15:42:08|2015-10-28 20:31:10|The design confuses all.|332|0||0
334|2015-10-02 18:43:29|2016-03-31 01:17:53|a bow of +4 Acc|9|0||0
335|2015-10-03 00:18:31|2016-04-05 02:32:37|Nihilism always strikes for the heart.|123|0||0
336|2015-10-03 13:58:50|2015-10-28 20:31:10|That stolen figurine revels in authority.|333|0||0
337|2015-10-08 17:12:49|2015-12-07 02:45:21|You plant them|1|0||0
338|2015-10-08 17:13:12|2015-12-07 02:45:20|you plant those trees|337|0||0
339|2015-10-10 06:34:50|2015-11-03 22:22:35|You love them with the respect of a thousand grand parents|7|0||15
340|2015-10-10 06:36:13|2015-11-03 22:22:35|That's what a wise man once told me|339|0||15
341|2015-10-10 06:36:48|2015-11-03 22:22:35|We sat together often|340|0||15
342|2015-10-10 06:37:26|2015-11-03 22:22:35|In a place of moving waters, sunrises, sunsets and coffee breaks|341|0||15
343|2015-10-10 06:39:20|2015-11-03 22:22:35|The coffee was shit. The conversations were amazing|342|0||15
344|2015-10-10 06:39:50|2015-11-03 22:22:35|It was like we were just getting to know one another|343|0||15
345|2015-10-10 06:39:57|2015-11-03 22:22:35|and yet..|344|2||15
346|2015-10-10 06:40:32|2015-11-03 22:22:34|It was as if we knew each other for a lifetime|345|0||15
347|2015-10-10 06:44:48|2015-10-26 00:33:17|"I burn rubber baby"|192|2||15
348|2015-10-10 06:45:09|2015-10-26 00:33:17|The badger is confused|347|2||15
349|2015-10-10 06:45:36|2015-10-26 00:33:17|He looks as though he may do something rash|348|1||15
350|2015-10-10 06:47:26|2015-10-10 06:48:52|Is a movie staring Kevin Kline|124|0||15
351|2015-10-10 06:47:39|2015-10-10 06:48:52|But that's besides the point|350|0||15
352|2015-10-10 06:48:18|2015-10-10 06:48:52|"It's not what's on the outside, It's what's on the inside"|351|0||15
353|2015-10-10 06:48:25|2015-10-10 06:48:42|Bologna|352|0||15
354|2015-10-10 06:49:21|2015-11-19 16:54:25|Missed the boat|1|1||15
355|2015-10-10 06:50:13|2015-11-19 16:54:25|"when the hell did i get so fat?"|354|0||15
356|2015-10-10 06:50:36|2015-11-04 02:20:27|Is what i thought to myself as i looked over the edge|355|1||15
357|2015-10-10 06:50:46|2015-11-04 02:20:27|I was going to do it|356|1||15
358|2015-10-10 06:51:24|2015-11-04 02:20:27|I was tired, and apparently fat..|357|1||15
359|2015-10-10 06:51:42|2015-11-04 02:20:27|"Give me a break would ya!"|358|1||15
360|2015-10-10 06:52:49|2015-11-04 02:20:27|I screamed out towards the snowy mountains of the kootneys|359|1||15
361|2015-10-10 06:53:46|2015-11-04 02:20:26|The skyline was something to be jealous of|360|1||15
362|2015-10-10 06:54:24|2015-10-26 00:42:33|Insignificance takes the world for granted.|302|0||15
363|2015-10-10 06:55:12|2015-12-02 19:51:13|And then remember i can..|248|5||15
364|2015-10-10 06:55:31|2015-12-02 19:51:12|Nope. I've forgotten again|363|3||15
365|2015-10-19 02:40:33|2015-12-01 21:13:20|and finally sighs in exasperation.|74|1||16
366|2015-10-19 02:43:45|2015-12-01 21:13:20|She turns away from you and looks back at the shredded carnage.|365|1||16
367|2015-10-19 02:47:30|2015-10-19 02:53:26|These were the words he left with me when died.|327|0||17
368|2015-10-19 02:48:11|2015-10-19 02:53:24|It has been almost 20 years since that day, but even now, i still hear them|367|1||17
369|2015-10-19 02:48:36|2015-10-19 02:53:24|urging me out of my shell|368|0||17
370|2015-10-19 02:48:57|2015-10-19 02:53:22|the 9/5 drawl, the office job, all this safety|369|1||17
371|2015-10-19 02:51:27|2015-10-19 02:53:22|my 3 legged cat.|370|0||17
372|2015-10-19 02:51:39|2015-10-19 02:53:19|Obviously i chose to ignore him|371|2||17
373|2015-10-19 02:51:46|2015-10-19 02:53:19|and carry on this life|372|1||17
374|2015-10-19 02:52:04|2015-10-19 02:53:19|what can i say, security and safety suit me|373|0||17
375|2015-10-19 02:52:24|2015-10-19 02:53:15|I can pay for fluffy's foodstuff, my own hobbies|374|1||17
376|2015-10-19 02:52:29|2015-10-19 02:53:15|(button collecting)|375|0||17
377|2015-10-19 02:52:34|2015-10-19 02:53:11|its really nice down here.|376|0||17
378|2015-10-19 02:52:39|2015-10-19 02:53:11|The weather is temperate|377|0||17
379|2015-10-19 02:52:43|2015-10-19 02:53:07|so are the women|378|0||17
380|2015-10-19 02:52:51|2015-10-19 02:53:07|not that I've ever been with one, but i plan on it someday|379|0||17
381|2015-10-19 02:54:44|2015-10-19 02:59:33|Mr. Wallace at the auction house interspersed with your mothers sobs|30|0||17
382|2015-10-19 02:54:59|2015-10-19 02:59:33|and then a splash, and crunch, and darkness.|381|0||17
383|2015-10-19 02:58:25|2015-10-19 02:59:33|and then comes the splash, crunch, and darkness|382|0||17
384|2015-10-19 03:00:26|2015-12-02 19:51:12|It is a good thing we have auto-narrators in the 24th century|364|3||17
385|2015-10-19 03:00:49|2015-12-02 19:51:12|elsewise a simple farmer like me wouldunt have stood a chance|384|4||17
386|2015-10-19 03:02:01|2015-10-19 03:05:57|Murdered by a raving literary critic, too self absorbed to see|247|0||17
387|2015-10-19 03:02:26|2015-10-19 03:05:56|how to start a proper story without killing it in less time than it|386|1||17
388|2015-10-19 03:03:23|2015-10-19 03:05:56|takes a tween to tweet about a 400 dollar christmas present|387|0||17
389|2015-10-19 03:03:48|2015-12-02 19:51:12|Come on urple (that's my pup)|385|2||0
390|2015-10-19 03:03:54|2015-10-19 03:05:54|.|388|1||17
391|2015-10-19 03:04:44|2015-10-19 03:05:54|Covered in fish blood, the literary critic ran out on to the street|390|0||17
392|2015-10-19 03:04:59|2015-10-19 03:05:52|he ran harder and longer than a run on sentence attempting to salvage|391|1||17
393|2015-10-19 03:05:03|2015-10-19 03:05:52|a plot branch|392|1||17
394|2015-10-19 03:05:09|2015-10-19 03:05:52|it didn't work.|393|1||17
395|2015-10-19 03:05:11|2015-10-19 03:05:14|he died.|394|0||17
396|2015-10-19 03:05:17|2015-12-02 19:51:12|he's half craw-fish, mostly he just scuttles|389|1||1
397|2015-10-19 03:05:26|2015-12-02 19:51:12|and Im not sure what the other half is?|396|1||1
398|2015-10-19 03:09:02|2016-03-31 00:49:43|"I burn trees"|191|1||17
399|2015-10-19 03:09:20|2016-03-31 00:49:43|You are growing incredibly uncertain of how to proceed|398|0||17
400|2015-10-19 03:13:04|2016-03-31 00:49:43|"Look, if you're unsure about this situation,|399|2||17
401|2015-10-19 03:13:22|2015-11-03 21:59:42|try a different branch."|400|2||17
402|2015-10-19 03:14:26|2015-11-03 21:59:42|You pause. "Are you talking about wordcvlt, devious badger?"|401|1||17
403|2015-10-19 03:14:56|2015-11-03 21:59:34|He fidgets with his adorable vest uncomfortably, and motions to the blunt|402|1||17
404|2015-10-19 03:15:48|2015-10-19 03:48:40|Your mind swirls with thoughts of trees, blunts and branches|403|0||17
405|2015-10-19 03:20:02|2016-03-31 01:17:53|You grimace as the dungeon master reads your punishment in a mixture|334|0||17
406|2015-10-19 03:20:30|2016-03-31 01:17:53|of joy and pain, as you ruin his campaign for the 4th time.|405|0||17
407|2015-10-19 03:20:59|2016-03-31 01:17:52|"WE START IN THE HOLY GARDEN FOR A REASON, TRY TALKING TO THEM BEFORE|406|0||17
408|2015-10-19 03:21:21|2016-03-31 01:17:52|YOU UP AND START RUINING MY GEEAAAAAMMMME" he screams|407|0||17
409|2015-10-19 03:22:20|2015-12-02 19:51:12|that would make him quarter fish, and quarter craw|397|0||18
410|2015-10-19 03:22:38|2015-12-02 19:51:12|he loves his books though, it's the only thing he eats these days|409|1||18
411|2015-10-19 03:22:44|2015-12-02 19:51:12|what with watching his weight and all|410|0||18
412|2015-10-19 03:25:36|2015-10-26 02:27:37|Tranquility says goodbye to the shooter.|219|0||18
413|2015-10-19 03:26:07|2015-10-26 20:10:46|"In this family, we're sheep dogs"|11|2||17
414|2015-10-19 03:26:16|2015-12-07 02:58:01|You dont get strange references|11|0||17
415|2015-10-19 03:47:32|2015-12-01 21:13:20|"My grandparents planted that one, it was over 400 years old."|366|1||17
416|2015-10-19 03:51:14|2015-11-03 21:59:34|"Oh what the heck, I've been on a tolerance break for a while"|403|0||17
417|2015-10-19 03:52:12|2015-11-03 21:59:33|You think, as you take a blunt from the intolerant badger|416|0||17
418|2015-10-19 03:54:57|2015-11-03 21:59:33|forgetting any sort of cvlt meta as the smoke swirls around your head|417|0||17
419|2015-10-19 03:56:54|2015-11-03 21:59:33|"Now," Says the badger. "Lets get down to business."|418|0||17
420|2015-10-19 03:57:21|2015-11-03 21:59:33|"It seems we have an imposter among out ranks|419|1||17
421|2015-10-19 03:58:20|2015-11-03 21:59:33|someone has infiltrated the cvlt to the highest order|420|1||17
422|2015-10-19 03:59:04|2015-11-03 21:59:33|even the administration can't be ruled out."|421|1||17
423|2015-10-19 04:07:31|2015-11-03 21:59:33|I am beginning to understand that this meeting of the woodland critters|422|1||17
424|2015-10-19 04:08:12|2015-11-03 21:59:32|is no laughing matter.|423|1||17
425|2015-10-19 04:08:39|2015-11-03 21:59:32|"The squirrels have reported strange happenings in the west, and|424|1||17
426|2015-10-19 04:09:00|2015-11-03 21:59:32|the league of librarian lemurs are still at the great library analyzing the data|425|1||17
427|2015-10-19 04:09:20|2015-11-03 21:59:32|but it's clear that anomalies have been popping up everywhere. there|426|1||17
428|2015-10-19 04:09:49|2015-11-03 21:59:32|is simply no denying it anymore. Every branch of this story|427|1||17
429|2015-10-19 04:10:18|2015-11-03 21:59:32|is being afflicted with poor grammar, and even poorer word choice."|428|0||17
430|2015-10-19 04:11:31|2015-11-03 21:59:32|Pausing for a moment, he pulls out a binder made of bark and acorn pulp|429|1||17
431|2015-10-19 04:13:52|2015-11-03 21:59:32|"See here, section A41, subsection B, Branch reality 4? Total Sarcasm.|430|1||17
432|2015-10-19 04:15:10|2015-11-03 21:59:32|section A1, branch 3 even. A dead fish? It's clear someone very high up|431|1||17
433|2015-10-19 04:15:37|2015-11-03 21:59:31|would have this world destroyed. For what we still haven't a clue."|432|0||17
434|2015-10-19 05:25:39|2015-12-01 21:13:20|"Fuck," you whisper under your breath.|415|1||16
435|2015-10-21 16:17:38|2015-12-27 01:07:13|Bless you|135|2||22
436|2015-10-21 16:18:09|2015-12-27 01:07:13|A token of gratitude ever stuns the onlooker.|435|2||22
437|2015-10-21 16:18:42|2015-12-02 19:50:42|An apple a day keeps thr doctor away?|436|2||22
438|2015-10-21 16:19:17|2015-12-02 19:50:42|That apple is not an apple.|437|2||22
439|2015-10-21 16:45:14|2015-12-02 19:50:41|Then what is it?|438|2||22
440|2015-10-21 16:45:35|2015-12-02 19:50:41|Your doctor knows the answer to that.|439|2||22
441|2015-10-22 23:18:43|2015-10-22 23:18:43|when im about 90|380|0||0
442|2015-10-22 23:19:31|2015-10-22 23:19:31|A shooting star shot the sheriff.|441|0||0
443|2015-10-23 18:37:19|2015-12-08 16:22:11|Don't trust the trains man, they're faster than they look|1|0||23
444|2015-10-23 18:55:32|2015-10-23 18:55:48|A passionate evening wanted the TRUTH!|309|0||25
445|2015-10-23 23:35:05|2015-10-27 00:48:08|You never know when you are going to get shanked by a train|443|0||0
446|2015-10-24 15:21:07|2015-12-27 01:09:33|Wondering, spitting eyes and hearts a blunder|7|6||29
447|2015-10-24 15:22:49|2015-12-07 03:06:05|Jack stared into the knot before him|446|2||29
448|2015-10-24 15:23:26|2015-12-07 03:06:05|Heaved and chipped away|447|1||29
449|2015-10-24 15:24:14|2015-12-07 03:06:05|"now this FUCKING Treee"|448|4||29
450|2015-10-24 15:24:28|2015-12-07 03:06:05|he swore as his hatchet struck|449|5||29
451|2015-10-24 15:24:45|2015-12-07 03:06:05|"is a heartbreaker"|450|3||29
452|2015-10-24 15:25:40|2015-12-07 03:00:46|"you don't just cut down trees, you kill old lovers, past failures and present|451|1||29
453|2015-10-25 17:49:42|2015-12-08 16:22:11|All the bums that hopped them got off at some point, either by force or will|443|0||30
454|2015-10-25 19:28:57|2016-04-04 17:38:22|the spider was still alive inside the dolphin|57|1||31
455|2015-10-26 00:32:06|2015-10-26 00:33:17|You decide to waste him|349|0||32
456|2015-10-26 00:32:14|2015-10-26 00:32:20|"Pew Pew|455|0||32
457|2015-10-26 00:32:45|2015-10-26 00:33:17|"Pew Pew" Goes your assault rifle as his face melts|455|0||32
458|2015-10-26 00:33:07|2015-10-26 00:33:17|You instantly regret killing the only talking badger|457|0||32
459|2015-10-26 00:33:11|2015-10-26 00:33:17|you ever remember talking to|458|0||32
460|2015-10-26 00:33:51|2016-06-25 00:41:53|in its wake, only madness.|24|2||32
461|2015-10-26 00:33:55|2016-06-25 00:41:53|Chapter 2|460|1||32
462|2015-10-26 00:34:11|2015-12-11 03:46:40|Chapter 2|211|1||32
463|2015-10-26 00:34:27|2015-10-26 20:10:46|"Not Sheep!"|413|1||32
464|2015-10-26 00:34:40|2015-10-26 20:10:46|Shouts Bradley Cooper in American Sniper, you look left|463|1||32
465|2015-10-26 00:34:54|2015-10-26 20:10:46|your sister is sleeping in the theater|464|1||32
466|2015-10-26 00:35:07|2015-10-26 20:10:45|filthy vegan, you aren't any type of patriot are you||465|1||32
467|2015-10-26 00:38:11|2015-10-26 00:42:15|It's what happens when you dont get laid for 13 odd years|196|0||32
468|2015-10-26 00:38:28|2015-10-26 00:42:15|we were never meant to bottle up that much.. force you see|467|0||32
469|2015-10-26 00:38:59|2015-10-26 00:42:15|next thing you know, you're walking around in socks and cardboard|468|0||32
470|2015-10-26 00:39:21|2015-10-26 00:42:15|defending a shrub in the middle of a traffic circle, soaked in your own piss|469|0||32
471|2015-10-26 00:39:53|2015-10-26 00:42:15|I digress though, he didn't even take the time to differentiate his foliage|470|0||32
472|2015-10-26 00:40:13|2015-10-26 00:42:15|Thats whats really getting to me in this moment, as my 3 kids wail in the back|471|0||32
473|2015-10-26 00:46:04|2015-12-02 19:51:54|Our home, the last stop before the wilds of the craw-lands|154|0||32
474|2015-10-26 00:46:24|2015-12-02 19:51:54|place where a man might get a beer and a good fight but not much else|473|0||32
475|2015-10-26 00:46:39|2015-10-26 00:46:47|Chapter 2|253|0||32
476|2015-10-26 00:46:47|2015-10-26 20:09:36|Chapter 2|1|0||32
477|2015-10-26 00:47:30|2015-12-08 16:22:11|Combine that with the energy being put into maintaining a proper speed|453|0||32
478|2015-10-26 00:47:41|2015-12-08 16:22:11|now you got a train going at least 3 km faster than if it weren't of been|477|0||32
479|2015-10-26 00:47:58|2015-12-08 16:22:11|carrying a bunch of them hobo's at one time or another.|478|1||32
480|2015-10-26 00:48:08|2015-12-08 16:22:11|Now look here son, here comes one now|479|0||32
481|2015-10-26 00:48:40|2015-12-08 16:22:10|he-hey-hey-hey-HEY-HEY-HEY-HEY-HEEEEYYYYNOOOOOOOOW- HEEEEY NOOOoooowww -ow -ow|480|2||32
482|2015-10-26 00:48:52|2015-12-08 16:22:10|See son, now thats what we call the OutKast effect|481|2||32
483|2015-10-26 00:49:11|2015-12-08 16:22:10|seems like every train coming on by is singing hey now as it passes|482|0||32
484|2015-10-26 00:49:30|2015-12-08 16:22:04|but it's an illusion. its actually the sound of the ignition remix|483|0||32
485|2015-10-26 00:49:44|2015-12-08 16:22:01|because trains are powered by str8 fia|484|0||32
486|2015-10-26 00:50:01|2015-12-08 16:22:01|grampa looks at me and winks like the mischevious badger her is|485|0||32
487|2015-10-26 00:50:15|2015-12-08 16:21:57|i derp de slerpaa derh|486|1||32
488|2015-10-26 00:54:43|2015-10-28 20:30:30|this is the last time I visit the Rona green house|166|0||32
489|2015-10-26 00:54:58|2015-10-26 06:45:10|I'm tired of how judgemental the lawn ornaments are here|488|0||32
490|2015-10-26 02:24:30|2015-10-27 19:45:09|a spectacular farting thought of a brain|249|1||33
491|2015-10-26 02:25:04|2015-10-27 19:45:09|popped into a marvelous idea|490|1||33
492|2015-10-26 02:31:54|2015-12-07 03:00:46|, the forrest grows faster than I can cut"|452|1||0
493|2015-10-26 02:33:53|2015-12-07 03:00:46|the axe splinters in his grip, into his grip|492|0||0
494|2015-10-26 02:36:15|2015-12-07 03:00:44|a drummer caught up in his own rhythm, the beat of the axe|493|1||0
495|2015-10-26 02:36:48|2015-10-26 02:36:48|Capitulo Tres|476|0||0
496|2015-10-26 02:36:54|2015-10-26 02:36:54|IV|495|0||0
497|2015-10-26 06:34:19|2015-10-26 06:45:10|time passes|489|0||32
498|2015-10-26 06:35:21|2015-10-26 06:35:31|being alive in there, he was not going to take it for the wrong dolphin|454|0||32
499|2015-10-26 06:35:28|2015-10-26 06:35:31|then he dead|498|0||32
500|2015-10-26 06:35:53|2016-03-31 00:49:47|so full of the honey of the cow|71|1||32
501|2015-10-26 06:36:05|2016-03-31 00:49:47|nectar of bones|500|1||32
502|2015-10-26 06:36:28|2015-12-02 19:51:52|syrup of bovine|501|0||32
503|2015-10-26 06:37:18|2015-12-02 19:51:52|white gold|502|0||32
504|2015-10-26 06:37:44|2015-12-02 19:51:52|the family just don't see it, ever since we started raising spiders|503|0||32
505|2015-10-26 06:38:31|2015-12-02 19:51:52|they've all lost their collective milk marbles|504|1||32
506|2015-10-26 06:38:45|2015-12-02 19:51:52|speaking of milk marbles|505|0||32
507|2015-10-26 06:38:52|2015-12-02 19:51:52|these cows are FULL OF THEM|506|0||32
508|2015-10-26 06:39:10|2015-12-02 19:51:52|although they haven't been turned from their liquid form|507|1||32
509|2015-10-26 06:39:15|2015-12-02 19:51:52|into a true milk marble per say|508|1||32
510|2015-10-26 06:39:51|2015-12-02 19:51:47|I still remember the days when we couldve sold at least a hund'ed of em|509|1||32
511|2015-10-26 06:39:54|2015-12-02 19:51:45|a day at the market!|510|1||32
512|2015-10-26 06:41:25|2015-11-03 22:22:34|Those times couldn't last though|346|0||32
513|2015-10-26 06:41:40|2015-11-03 22:22:34|he eventually graduated from grade 4 and left for primary school|512|0||32
514|2015-10-26 06:41:54|2015-11-03 22:22:35|leaving me to my own devices, surround by absolute morons|513|0||32
515|2015-10-26 06:41:59|2015-11-03 22:17:28|in the 2nd grade.|514|1||32
516|2015-10-26 06:42:31|2015-11-03 22:17:28|We had met at a resistance meeting|515|1||32
517|2015-10-26 06:43:09|2015-11-03 22:17:28|underground stuff, you know the type. Taking down corrupt lunch ladies|516|1||32
518|2015-10-26 06:43:15|2015-11-03 22:17:28|bribing an official here and there|517|1||32
519|2015-10-26 06:43:28|2015-11-03 22:17:28|typical backstreets shit on the playground.|518|1||32
520|2015-10-26 06:44:00|2015-11-03 22:17:28|He had been leading the movement against the oppressors for years|519|1||32
521|2015-10-26 06:44:45|2015-11-03 22:17:28|I was just a fresh recruit that day, hadn't even been initiated|520|0||32
522|2015-10-26 06:46:02|2015-10-30 21:24:23|he adjusts his adorable little vest and says in a pleasant british accent|184|0||32
523|2015-10-26 06:46:41|2015-10-30 21:24:19|"And you had best remember that for the rest of your stay here|522|0||32
524|2015-10-27 00:49:44|2015-12-08 16:21:55|'a slerp derp erp herpa'|487|0||1
525|2015-10-27 00:51:36|2015-12-08 16:21:51|is the customary polite response in our culture|524|0||18
526|2015-10-27 00:52:58|2016-03-30 23:20:12|Chapter 3|262|0||18
527|2015-10-27 00:57:45|2015-11-04 02:20:26|skylines most likely were not jealous of me and my probable fatness|361|1||18
528|2015-10-27 01:03:58|2015-11-04 02:20:26|then again, skylines don|527|1||18
529|2015-10-27 01:04:11|2015-11-04 02:20:26|even have the option|528|1||18
530|2015-10-27 15:25:21|2016-01-08 03:24:06|so i made sure of it|305|2||35
531|2015-10-27 15:25:43|2016-01-08 03:24:06|and then i ate him|530|2||35
532|2015-10-27 15:26:07|2016-01-08 03:24:06|all at once|531|1||35
533|2015-10-27 15:26:20|2016-01-08 03:24:05|long and firm, and quite thick|532|0||35
534|2015-10-27 15:26:34|2016-01-08 03:24:05|he felt good inside me|533|0||35
535|2015-10-28 20:29:29|2015-10-28 20:30:30|Nothingness loves a good joke!|488|0||36
536|2015-10-28 20:29:46|2015-10-28 20:30:26|Nothingness ever stuns the onlooker.|535|0||36
537|2015-10-28 20:31:20|2016-05-02 20:57:50|Camouflage paint does not make any sense.|1|0||36
538|2015-10-28 20:32:03|2016-05-02 20:57:50|Chair number eleven is not yet ready to die.|537|0||36
539|2015-10-28 20:32:58|2015-10-28 20:33:36|The last sentence you saw comes asking for bread.|10|0||36
540|2015-10-30 21:25:45|2015-11-03 21:59:31|I gasp|433|0||32
541|2015-10-30 21:28:29|2015-11-03 21:59:31|"They might be onto me."|540|0||32
542|2015-11-01 23:45:18|2015-11-02 17:29:05|Maybe next time that someone is tickled you should get an octopus to help you.|177|1||0
543|2015-11-01 23:45:53|2015-11-01 23:45:53|just before I decided to jump.|355|0||0
544|2015-11-01 23:46:56|2015-11-01 23:46:56|I jumped, the water was cold as it surrounded my body|357|0||0
545|2015-11-01 23:47:54|2015-12-02 19:50:41|He says it is your past, present and future leading you to your destiny.|440|0||0
546|2015-11-01 23:50:47|2015-12-02 19:52:09|Turned you into someone you didnt want to be|30|0||0
547|2015-11-01 23:50:57|2015-12-02 19:52:09|somebody you feared yet admired|546|0||0
548|2015-11-01 23:51:47|2015-12-02 19:52:09|the more you tried to resist the temptation|547|0||0
549|2015-11-01 23:52:11|2015-12-02 19:52:09|the more that feeling of remorse haunted your existence|548|0||0
550|2015-11-01 23:53:04|2015-12-02 19:52:09|you try to fight it|549|0||0
551|2015-11-01 23:53:52|2015-12-02 19:52:09|looking away, thinking about anything but the jump|550|1||0
552|2015-11-01 23:54:14|2015-12-02 19:52:09|that haunting pitiless fall|551|1||0
553|2015-11-01 23:55:05|2015-12-02 19:52:09|all of this and more goes through your mind as weightlessness surrounds you|552|0||0
554|2015-11-02 17:26:37|2015-11-02 17:26:37|Nothing of importance is like a painted flower; it never wilts.|55|0||0
555|2015-11-02 17:27:28|2015-11-02 17:27:28|But the tragically long life followed by entropy is worse than death|554|0||0
556|2015-11-03 22:00:38|2016-06-25 00:41:05|VAT IS THEESE CHEESEBURGER DUING IN MA SAUCIES|160|0||32
557|2015-11-03 22:01:34|2015-12-24 05:51:41|The moonlight shone across the room where Dan Brown was sleeping|526|0||32
558|2015-11-03 22:02:00|2016-04-04 17:39:08|It's clear that the forests weren't meant for my type|46|0||32
559|2015-11-03 22:13:08|2015-11-03 22:17:28|but the day i walked into that office, it was like electricity between us|521|0||32
560|2015-11-03 22:13:21|2015-11-03 22:17:27|we knew we would make an unbreakable team|559|0||32
561|2015-11-03 22:23:06|2015-11-03 22:28:50|you are beginning to feel perturbed|239|0||32
562|2015-11-04 02:09:24|2016-03-30 23:48:53|A sickingly prodigous profile brings both pleasure and pain.|7|0||32
563|2015-11-04 02:09:52|2015-11-04 02:12:34|I am the tree, look at me|187|0||32
564|2015-11-04 02:09:56|2015-11-04 02:12:34|I look at the tree|563|0||32
565|2015-11-04 02:24:28|2015-11-04 02:24:32|Fashion has its world rocked by trees (or rocks)|65|0||32
566|2015-11-04 02:37:12|2015-11-04 02:49:20|Whiskey on the table rains heavily.|557|0||32
567|2015-11-06 05:36:56|2015-11-06 17:26:22|You take a tree a tree, make it into paper, now you can own another tree|181|0||39
568|2015-11-06 17:36:33|2015-12-07 03:06:25|That's going to make an ugly baby|1|2||40
569|2015-11-06 17:38:10|2015-12-07 03:06:25|Organisational culture tells the tale of towers.|568|2||40
570|2015-11-11 17:49:27|2015-11-11 17:49:27|lkjflkjfdf|306|1||41
571|2015-11-11 17:49:27|2016-01-08 03:23:22|dsf|306|1||41
572|2015-11-11 17:49:27|2015-11-11 17:49:32|ds|306|0||41
573|2015-11-11 17:49:27|2015-12-10 20:08:15|f|306|1||41
574|2015-11-11 17:49:28|2016-01-08 03:23:22|f|571|1||41
575|2015-11-11 17:49:28|2015-11-11 17:49:32|sd|572|0||41
576|2015-11-11 17:49:29|2015-11-11 17:49:32|f|573|0||41
577|2015-11-11 17:49:29|2015-11-11 17:49:33|ds|573|0||41
578|2015-11-11 17:49:29|2015-11-11 17:49:33|fs|573|1||41
579|2015-11-11 17:49:29|2015-12-10 20:08:15|df|573|0||41
580|2015-11-11 17:49:30|2015-11-11 17:49:30|sdf|573|0||41
581|2015-11-11 17:49:30|2016-01-08 03:23:22|f|574|0||41
582|2015-11-11 17:49:31|2015-11-11 17:49:31|sd|575|0||41
583|2015-11-11 17:49:31|2015-11-11 17:49:31|f|575|0||41
584|2015-11-11 17:49:31|2015-11-11 17:49:31|ds|575|0||41
585|2015-11-11 17:49:31|2015-11-11 17:49:31|s|575|0||41
586|2015-11-11 17:49:31|2015-11-11 17:49:31|df|575|0||41
587|2015-11-11 17:49:32|2015-11-11 17:49:32|ds|576|0||41
588|2015-11-20 21:29:05|2015-12-01 21:13:20|This was not how you imagined the date going.|434|1||16
589|2015-11-23 05:33:27|2015-12-24 05:51:38|his dreams formulaic as they were accessible|557|2||0
590|2015-11-25 23:05:55|2015-12-02 19:51:26|It doesn't even matter, I'm a sith lord.|5|1||42
591|2015-11-30 03:19:51|2016-04-11 20:09:17|You approach a giant tree in the distance, curious to what you may find there.|1|2||43
592|2015-11-30 03:22:37|2016-04-11 20:09:17|Upon reaching the tree, you see that it bears three golden apples.|591|0||43
593|2015-11-30 03:31:53|2016-04-11 20:09:17|(Take the lonely golden apple, barely hanging on a twig of the tree)|592|0||43
594|2015-11-30 03:56:13|2016-04-11 20:09:17|(Take the large, delicious, golden apple)|593|0||43
595|2015-11-30 03:56:53|2016-04-11 20:08:29|(Take the large, delicious, golden apple)|592|0||43
596|2015-12-02 19:49:51|2016-03-31 01:17:52|"WHAT GAME?", a goblin asks.|408|0||43
597|2015-12-02 19:50:14|2016-03-31 01:17:52|"This game", the dungeon master replies.|596|0||43
598|2015-12-07 03:07:28|2015-12-08 16:21:50|Chapter 2|525|0||44
599|2015-12-07 03:08:33|2015-12-08 15:41:54|Except on Tuesdays|525|1||44
600|2015-12-07 03:10:36|2016-01-08 03:23:41|He lived a hearty life.|532|1||44
601|2015-12-07 03:11:44|2015-12-24 05:50:24|I don't know what I am anymore. Can anyone help me?|326|0||44
602|2015-12-08 16:22:37|2016-01-08 03:23:39|and he made a hearty meal|600|0||1
603|2015-12-08 16:22:42|2016-01-08 03:23:39|such is such|602|0||1
604|2015-12-10 20:11:05|2015-12-10 20:11:49|And I died.|245|0||41
605|2015-12-10 20:11:27|2015-12-10 20:11:49|i was dead|604|0||41
